0,51.509,-0.16104,0,0,0
213.5,51.509,-0.16097,-1.3591,0.059711,-178.49
214,51.509,-0.16097,-1.146,-0.07123,-178.93
214.5,51.509,-0.16097,-1.3672,0.083592,-179.08
215,51.509,-0.16096,-1.0973,-0.06792,-178.81
215.5,51.509,-0.16096,-1.3992,0.066736,-178.97
216,51.509,-0.16095,-1.0723,-0.088388,-178.91
216.5,51.509,-0.16095,-1.4058,0.060115,-178.86
217,51.509,-0.16095,-1.0688,-0.093433,-179.12
217.5,51.509,-0.16095,-1.4356,0.066158,-179.79
218,51.509,-0.16095,-1.0479,-0.060005,179.82
218.5,51.509,-0.16095,-1.4781,0.057874,179.97
219,51.509,-0.16096,-1.0182,-0.061524,179.74
219.5,51.509,-0.16096,-1.4982,0.078028,-179.78
220,51.509,-0.16095,-0.97265,-0.083329,-179.64
220.5,51.509,-0.16095,-1.5838,0.080035,-179.69
221,51.509,-0.16096,-0.90881,-0.0793,-179.38
221.5,51.509,-0.16096,-1.5615,0.063072,-179.45
222,51.509,-0.16096,-0.94045,-0.051567,179.7
222.5,51.509,-0.16096,-1.5608,0.07194,179.88
223,51.509,-0.16096,-0.92104,-0.080013,179.77
223.5,51.509,-0.16096,-1.5667,0.055295,179.97
224,51.509,-0.16096,-0.94807,-0.087764,-179.64
224.5,51.509,-0.16097,-1.4937,0.063162,-179.48
225,51.509,-0.16096,-1.0724,-0.06774,-179.96
225.5,51.509,-0.16097,-1.421,0.069532,-179.55
226,51.509,-0.16097,-1.0878,-0.076049,-179.86
226.5,51.509,-0.16097,-1.4199,0.06926,-179.85
227,51.509,-0.16097,-1.095,-0.080559,-179.84
227.5,51.509,-0.16097,-1.1815,0.084406,-179.54
228,51.509,-0.16096,-0.65515,-0.06727,-179.17
228.5,51.509,-0.16097,-0.59909,0.076861,-179.02
229,51.509,-0.16097,-0.14477,-0.08523,-179.27
229.5,51.509,-0.16097,-0.32934,0.15923,165.53
230,51.509,-0.16097,-0.084709,0.056765,150.69
230.5,51.509,-0.16096,-0.33949,0.2717,135.89
231,51.509,-0.16096,0.01912,0.15284,120.73
231.5,51.509,-0.16096,-0.19401,0.32468,106.04
232,51.509,-0.16096,0.13834,0.1658,90.892
232.5,51.509,-0.16095,-0.070274,0.35467,75.479
233,51.509,-0.16094,0.26942,0.13431,60.394
233.5,51.509,-0.16094,0.035273,0.26624,45.452
234,51.509,-0.16095,0.33215,0.019333,30.287
234.5,51.509,-0.16095,0.098891,0.16223,15.044
235,51.509,-0.16095,0.40509,-0.10695,-0.16748
235.5,51.509,-0.16095,0.31861,0.076077,0.15013
236,51.509,-0.16095,0.85423,-0.08715,0.52149
236.5,51.509,-0.16095,0.86967,0.078988,0.85475
237,51.509,-0.16095,1.4359,-0.076832,0.94434
237.5,51.509,-0.16095,1.1074,0.092792,0.1506
238,51.509,-0.16095,1.4431,-0.064942,0.26115
238.5,51.509,-0.16095,1.0658,0.097906,-0.25648
239,51.509,-0.16095,1.4007,-0.11704,-0.49747
239.5,51.509,-0.16095,1.097,0.059179,-0.90491
240,51.509,-0.16095,1.3769,-0.11361,-1.2568
240.5,51.509,-0.16094,1.1101,0.077261,-1.0228
241,51.509,-0.16094,1.403,-0.083727,-0.19367
241.5,51.509,-0.16094,1.0802,0.0882,-0.076649
242,51.509,-0.16094,1.3785,-0.083504,0.21812
242.5,51.509,-0.16094,1.1141,0.11463,0.26923
243,51.509,-0.16094,1.3689,-0.072514,0.13075
243.5,51.509,-0.16095,1.1246,0.068292,-0.12347
244,51.509,-0.16095,1.3483,-0.086425,-0.28594
244.5,51.509,-0.16095,1.2204,0.0895,-0.19396
245,51.509,-0.16095,1.2011,-0.090164,0.10477
245.5,51.509,-0.16095,1.3298,0.060382,0.15561
246,51.509,-0.16095,1.1507,-0.076087,0.12907
246.5,51.509,-0.16095,1.2902,0.08495,0.25088
247,51.509,-0.16095,1.2026,-0.086047,0.064847
247.5,51.509,-0.16094,1.3081,0.090289,-0.23994
248,51.509,-0.16095,1.1518,-0.093002,-0.18486
248.5,51.509,-0.16095,1.2984,0.077205,-0.53955
249,51.509,-0.16095,1.1648,-0.10191,-0.98614
249.5,51.509,-0.16095,1.3143,0.060882,-1.2397
250,51.509,-0.16095,1.1616,-0.1159,-1.7141
250.5,51.509,-0.16095,1.3037,0.056502,-1.6094
251,51.509,-0.16095,1.1925,-0.12243,-1.7041
251.5,51.509,-0.16095,1.2955,0.059495,-1.2025
252,51.509,-0.16095,1.2372,-0.11125,-1.2491
252.5,51.509,-0.16095,1.2308,0.080005,-0.93818
253,51.509,-0.16095,1.2452,-0.098358,-0.49417
253.5,51.509,-0.16095,1.2413,0.094435,-0.36375
254,51.509,-0.16095,1.2616,-0.10898,-0.51678
254.5,51.509,-0.16095,1.253,0.067968,-0.1414
255,51.509,-0.16095,1.2418,-0.094088,0.32203
255.5,51.509,-0.16095,1.27,0.077356,0.38369
256,51.509,-0.16095,1.2514,-0.093873,0.15842
256.5,51.509,-0.16095,1.2297,0.1041,-0.28972
257,51.509,-0.16095,1.2588,-0.088102,-0.57959
257.5,51.509,-0.16095,1.2395,0.10426,-0.066074
258,51.509,-0.16095,1.2517,-0.10212,0.10835
258.5,51.509,-0.16095,1.2439,0.07929,-0.025988
259,51.51,-0.16095,1.2653,-0.0733,0.25871
259.5,51.51,-0.16096,1.2204,0.1051,1.116
260,51.51,-0.16096,1.2769,-0.068072,1.1292
260.5,51.51,-0.16095,1.2574,0.12575,1.7948
261,51.51,-0.16095,1.1962,-0.036381,1.9869
261.5,51.51,-0.16096,1.3415,0.14197,2.328
262,51.51,-0.16095,1.1731,-0.020573,2.6879
262.5,51.51,-0.16095,1.3877,0.15101,2.4128
263,51.51,-0.16095,1.1392,-0.032293,2.3138
263.5,51.51,-0.16095,1.4046,0.1317,1.5052
264,51.51,-0.16095,1.0688,-0.073605,0.63703
264.5,51.51,-0.16094,1.4322,0.11329,-0.017669
265,51.51,-0.16094,1.0384,-0.091675,-0.48786
265.5,51.51,-0.16094,1.4401,0.10019,0.2255
266,51.51,-0.16098,0.98484,-0.071226,0.34596
266.5,51.51,-0.16101,1.343,0.1056,0.65306
267,51.509,-0.16103,0.4318,-0.10721,0.20913
267.5,51.509,-0.16105,0.88605,0.11972,0.88094
268,51.509,-0.16106,-0.16054,-0.094896,1.5242
268.5,51.509,-0.16107,0.67893,0.14203,15.64
269,51.509,-0.16108,-0.26776,0.015523,30.327
269.5,51.509,-0.16108,0.66595,0.30113,44.964
270,51.509,-0.16108,-0.39389,0.082835,59.846
270.5,51.509,-0.16108,0.5959,0.4054,74.544
271,51.509,-0.16108,-0.51237,0.1124,88.941
271.5,51.509,-0.16107,0.45282,0.44082,104.09
272,51.509,-0.16107,-0.68089,0.093505,119.02
272.5,51.509,-0.16107,0.37824,0.31873,133.93
273,51.509,-0.16106,-0.79524,0.033635,149.03
273.5,51.509,-0.16107,0.34714,0.15705,164.48
274,51.509,-0.16106,-0.80113,-0.10193,179.84
274.5,51.509,-0.16105,0.044316,0.11836,-179.81
275,51.509,-0.16106,-1.1881,-0.095795,179.85
275.5,51.509,-0.16105,-0.58909,0.10843,-179.95
276,51.509,-0.16106,-1.652,-0.11075,-179.65
276.5,51.509,-0.16102,-0.92304,0.11045,179.98
277,51.509,-0.16099,-1.6567,-0.080093,179.14
277.5,51.509,-0.16096,-0.97339,0.13772,178.93
278,51.509,-0.16094,-1.5327,-0.088342,179.03
278.5,51.509,-0.16092,-1.0165,0.12661,179.58
279,51.509,-0.16091,-1.4513,-0.10898,179.48
279.5,51.509,-0.1609,-1.0783,0.12306,179.42
280,51.509,-0.1609,-1.4447,-0.11226,179.88
280.5,51.509,-0.16089,-1.0673,0.11733,179.93
281,51.509,-0.16089,-1.4375,-0.1011,-179.97
281.5,51.509,-0.16089,-1.0785,0.12404,-179.84
282,51.509,-0.16089,-1.374,-0.12079,-179.61
282.5,51.509,-0.16089,-1.113,0.11397,-179.26
283,51.509,-0.16088,-1.3939,-0.11572,-179.46
283.5,51.509,-0.16088,-1.0761,0.11878,-179.43
284,51.509,-0.16088,-1.3953,-0.095852,179.89
284.5,51.509,-0.16088,-1.1135,0.14226,179.04
285,51.509,-0.16088,-1.4009,-0.060296,178.43
285.5,51.509,-0.16088,-1.1155,0.17491,177.99
286,51.509,-0.16089,-1.3273,-0.047967,178.01
286.5,51.509,-0.16088,-1.174,0.15575,178.27
287,51.509,-0.16088,-1.3452,-0.061136,178.25
287.5,51.509,-0.16088,-1.1333,0.15244,178.51
288,51.509,-0.16088,-1.3809,-0.071,178.85
288.5,51.509,-0.16088,-1.1825,0.13949,178.64
289,51.509,-0.16089,-1.3013,-0.080656,178.38
289.5,51.509,-0.16089,-1.2261,0.13886,178.42
290,51.509,-0.16089,-1.2842,-0.11847,178.97
290.5,51.509,-0.16089,-1.2551,0.1209,179.15
291,51.509,-0.16089,-1.3023,-0.10574,179.35
291.5,51.509,-0.16089,-1.2223,0.1177,179.75
292,51.509,-0.16089,-1.2919,-0.12583,179.7
292.5,51.509,-0.1609,-1.3108,0.10573,-179.98
293,51.509,-0.1609,-1.1988,-0.12305,179.9
293.5,51.509,-0.1609,-1.2444,0.094274,179.9
294,51.509,-0.16091,-1.2959,-0.15459,-179.76
294.5,51.509,-0.16091,-1.2018,0.091085,-179.69
295,51.509,-0.16091,-1.2621,-0.14911,-179.54
295.5,51.509,-0.16091,-1.2335,0.072079,-179.21
296,51.509,-0.16091,-1.2296,-0.15818,-179.2
296.5,51.509,-0.16091,-1.2388,0.09937,-179.37
297,51.509,-0.16091,-1.24,-0.088653,179.81
297.5,51.509,-0.16091,-1.2539,0.11176,-179.61
298,51.509,-0.16092,-1.1888,-0.12853,-179.25
298.5,51.509,-0.16092,-1.3402,0.092873,-179.31
299,51.509,-0.16092,-1.189,-0.1315,-179.61
299.5,51.509,-0.16092,-1.2665,0.067584,-179.07
300,51.509,-0.16092,-1.2091,-0.17044,-178.57
300.5,51.509,-0.16092,-1.2976,0.099178,-178.98
301,51.509,-0.16092,-1.2464,-0.11918,-179.46
301.5,51.509,-0.16092,-1.2332,0.091688,-179.06
302,51.509,-0.16092,-1.2339,-0.13465,-179.18
302.5,51.509,-0.16092,-1.2598,0.11548,-179.23
303,51.509,-0.16092,-1.1835,-0.10705,-179.24
303.5,51.509,-0.16092,-1.2895,0.10428,-179.06
304,51.509,-0.16092,-1.1975,-0.12807,-178.81
304.5,51.509,-0.16092,-1.279,0.11758,-179.46
305,51.509,-0.16093,-1.1974,-0.099651,-179.9
305.5,51.509,-0.16093,-1.0913,0.12086,-179.57
306,51.509,-0.16093,-0.69601,-0.09749,-179.65
306.5,51.509,-0.16093,-0.54798,0.096019,-179.47
307,51.509,-0.16092,-0.19563,-0.12886,-179.22
307.5,51.509,-0.16093,-0.27061,0.18735,165.86
308,51.509,-0.16093,-0.15157,-0.0047645,151.08
308.5,51.509,-0.16093,-0.22318,0.30747,136.19
309,51.509,-0.16092,-0.048231,0.095706,120.95
309.5,51.509,-0.16092,-0.13957,0.39028,105.49
310,51.509,-0.16093,0.07555,0.09091,89.968
310.5,51.509,-0.16092,0.0051512,0.36676,75.393
311,51.509,-0.16091,0.19596,0.12745,61.508
311.5,51.509,-0.16091,0.05327,0.24759,46.353
312,51.509,-0.16091,0.32705,0.072809,31.114
312.5,51.509,-0.16091,0.12608,0.1538,16.386
313,51.509,-0.16091,0.33302,-0.043716,1.819
313.5,51.509,-0.1609,0.33031,0.069576,0.8933
314,51.509,-0.1609,0.87664,-0.050852,-0.13789
314.5,51.509,-0.1609,0.83302,0.069073,-0.037511
315,51.509,-0.16091,1.4288,-0.05976,-0.19697
315.5,51.509,-0.16091,1.038,0.064874,0.032542
316,51.509,-0.16091,1.424,-0.033004,0.50588
316.5,51.509,-0.16091,1.1382,0.067331,0.68275
317,51.509,-0.16091,1.3825,-0.053494,0.89577
317.5,51.509,-0.16092,1.124,0.089784,1.3881
318,51.509,-0.16091,1.404,-0.039008,1.9643
318.5,51.509,-0.16092,1.1302,0.068449,1.2418
319,51.509,-0.16092,1.3879,-0.06849,0.57203
319.5,51.509,-0.16092,1.105,0.059556,0.80483
320,51.509,-0.16092,1.3909,-0.062237,0.58451
320.5,51.509,-0.16093,1.1035,0.059155,0.12641
321,51.509,-0.16093,1.4181,-0.077235,-0.068933
321.5,51.509,-0.16093,1.0574,0.057747,0.3544
322,51.509,-0.16093,1.4308,-0.058656,0.99291
322.5,51.509,-0.16093,1.0374,0.04559,0.73884
323,51.509,-0.16093,1.4511,-0.09509,0.04393
323.5,51.509,-0.16093,1.0612,0.035672,-0.18894
324,51.509,-0.16093,1.42,-0.068867,-0.30598
324.5,51.509,-0.16093,1.0408,0.043614,-0.45818
325,51.509,-0.16093,1.4879,-0.10349,-0.48409
325.5,51.509,-0.16093,1.0469,0.036019,0.48282
326,51.509,-0.16093,1.4468,-0.044959,1.1185
326.5,51.509,-0.16093,1.0829,0.050513,0.7934
327,51.509,-0.16093,1.4678,-0.07686,0.72977
327.5,51.509,-0.16093,1.0303,0.045859,0.29998
328,51.509,-0.16093,1.4636,-0.075366,-0.024305
328.5,51.509,-0.16092,1.0437,0.050186,-0.48019
329,51.509,-0.16093,1.4226,-0.080728,-0.65433
329.5,51.509,-0.16093,1.1181,0.04647,0.16217
330,51.509,-0.16093,1.3605,-0.051403,0.87681
330.5,51.509,-0.16092,1.1579,0.083559,1.0182
331,51.509,-0.16092,1.3289,-0.036804,0.97809
331.5,51.509,-0.16093,1.1152,0.088589,0.54298
332,51.509,-0.16092,1.377,-0.056683,0.14823
332.5,51.509,-0.16092,1.1147,0.070765,-0.092001
333,51.509,-0.16093,1.4175,-0.079864,-0.10808
333.5,51.509,-0.16092,1.0898,0.061813,-0.17045
334,51.509,-0.16091,1.4067,-0.063696,-0.60569
334.5,51.509,-0.16091,1.0418,0.047781,-0.47572
335,51.509,-0.16091,1.4887,-0.063017,-0.36506
335.5,51.509,-0.16091,0.99892,0.069193,-0.38591
336,51.509,-0.1609,1.4932,-0.061635,-0.78368
336.5,51.51,-0.1609,0.97352,0.084708,-0.35461
337,51.51,-0.1609,1.5167,-0.055596,0.11148
337.5,51.51,-0.1609,1.0273,0.046913,-0.30313
338,51.51,-0.16091,1.4666,-0.054349,-0.46614
338.5,51.51,-0.16091,1.0186,0.052854,-0.6189
339,51.51,-0.16091,1.493,-0.052901,-0.47352
339.5,51.51,-0.16091,0.94682,0.059083,-0.41344
340,51.51,-0.16091,1.5521,-0.076984,-0.46308
340.5,51.51,-0.16092,0.95568,0.064755,-0.16812
341,51.51,-0.16091,1.5128,-0.041949,0.15376
341.5,51.51,-0.16091,0.98847,0.065671,-0.56294
342,51.51,-0.16092,1.5179,-0.075594,-1.0372
342.5,51.51,-0.16092,1.0375,0.052206,-1.0885
343,51.51,-0.16092,1.4661,-0.068165,-1.423
343.5,51.51,-0.16091,1.0003,0.071159,-1.2224
344,51.51,-0.16095,1.4988,-0.10063,-1.713
344.5,51.51,-0.16098,0.75636,0.049433,-1.1763
345,51.509,-0.161,1.0297,-0.054117,-1.2122
345.5,51.509,-0.16103,0.23451,0.077141,-1.3547
346,51.509,-0.16104,0.48314,-0.050919,-1.7443
346.5,51.509,-0.16105,-0.062937,0.14619,13.509
347,51.509,-0.16105,0.37776,0.051273,28.619
347.5,51.509,-0.16105,-0.0065493,0.26567,43.206
348,51.509,-0.16106,0.26195,0.092361,58.116
348.5,51.509,-0.16106,-0.094509,0.31289,73.773
349,51.509,-0.16106,0.14245,0.15993,89.448
349.5,51.509,-0.16106,-0.2245,0.32418,104.36
350,51.509,-0.16106,0.051005,0.091069,119.3
350.5,51.509,-0.16105,-0.31834,0.26569,134.45
351,51.509,-0.16105,-0.027098,0.0040068,149.82
351.5,51.509,-0.16105,-0.44098,0.18507,164.53
352,51.509,-0.16104,-0.056658,-0.13253,179.68
352.5,51.509,-0.16104,-0.68578,0.11935,179.96
353,51.509,-0.16104,-0.54819,-0.14721,179.88
353.5,51.509,-0.16103,-1.2435,0.11084,179.78
354,51.509,-0.16103,-0.96399,-0.15886,-179.91
354.5,51.509,-0.161,-1.6031,0.13538,179.78
355,51.509,-0.16097,-0.9204,-0.1264,179.47
355.5,51.509,-0.16094,-1.6085,0.12886,179.75
356,51.509,-0.16092,-0.91302,-0.1272,179.96
356.5,51.509,-0.16091,-1.5201,0.11777,179.62
357,51.509,-0.1609,-1.0147,-0.12692,179.4
357.5,51.509,-0.16088,-1.5027,0.14493,179.51
358,51.509,-0.16087,-1.0555,-0.09032,179.37
358.5,51.509,-0.16087,-1.4804,0.16498,179.33
359,51.509,-0.16086,-1.0216,-0.10401,179.57
359.5,51.509,-0.16085,-1.5604,0.14404,-179.8
360,51.509,-0.16085,-0.98625,-0.12278,-179.53
360.5,51.509,-0.16085,-1.5308,0.12649,-179.34
361,51.509,-0.16086,-0.98142,-0.1359,-179.48
361.5,51.509,-0.16086,-1.5379,0.11504,-179.12
362,51.509,-0.16085,-0.94773,-0.12802,-179.04
362.5,51.509,-0.16085,-1.5967,0.12755,-179.54
363,51.509,-0.16085,-0.91349,-0.11158,-179.87
363.5,51.509,-0.16085,-1.544,0.12859,-179.3
364,51.509,-0.16085,-0.98738,-0.13041,-178.81
364.5,51.509,-0.16086,-1.4755,0.13411,-178.99
365,51.509,-0.16085,-1.0421,-0.10798,-179.31
365.5,51.509,-0.16086,-1.4974,0.13151,-179.01
366,51.509,-0.16086,-1.0173,-0.12198,-179.06
366.5,51.509,-0.16087,-1.5305,0.14328,-179.74
367,51.509,-0.16087,-0.95779,-0.11193,179.86
367.5,51.509,-0.16087,-1.5094,0.16621,179.74
368,51.509,-0.16088,-1.0315,-0.10468,179.48
368.5,51.509,-0.16087,-1.4452,0.13424,179.53
369,51.509,-0.16088,-1.0645,-0.14489,-179.94
369.5,51.509,-0.16088,-1.4384,0.13828,-179.58
370,51.509,-0.16088,-1.0643,-0.1164,-179.47
370.5,51.509,-0.16088,-1.4369,0.12731,-178.82
371,51.509,-0.16088,-1.014,-0.1232,-178.47
371.5,51.509,-0.16088,-1.4356,0.10969,-178.29
372,51.509,-0.16088,-1.0313,-0.12401,-178.34
372.5,51.509,-0.16088,-1.4876,0.11366,-178.74
373,51.509,-0.16087,-0.95424,-0.11123,-179.11
373.5,51.509,-0.16088,-1.5565,0.15516,-179.69
374,51.509,-0.16087,-0.90372,-0.091293,179.86
374.5,51.509,-0.16088,-1.5983,0.1521,179.89
375,51.509,-0.16088,-0.91317,-0.092129,179.88
375.5,51.509,-0.16089,-1.5616,0.14139,179.88
376,51.509,-0.16088,-0.96146,-0.097012,179.92
376.5,51.509,-0.16088,-1.6009,0.14823,-179.47
377,51.509,-0.16088,-0.86392,-0.12611,-179.08
377.5,51.509,-0.16088,-1.6657,0.13241,-179.66
378,51.509,-0.16089,-0.83564,-0.11053,-179.7
378.5,51.509,-0.1609,-1.6559,0.14164,-179.5
379,51.509,-0.1609,-0.87186,-0.11147,-178.93
379.5,51.509,-0.1609,-1.5971,0.09694,-178.92
380,51.509,-0.1609,-0.95131,-0.15213,-178.53
380.5,51.509,-0.16089,-1.5717,0.086287,-177.47
381,51.509,-0.16089,-0.9458,-0.16321,-177.04
381.5,51.509,-0.16089,-1.5194,0.11593,-177.47
382,51.509,-0.16089,-0.93355,-0.14971,-177.82
382.5,51.509,-0.16089,-1.6267,0.11221,-177.85
383,51.509,-0.16089,-0.86305,-0.15202,-178.03
383.5,51.509,-0.16089,-1.407,0.12529,-179.01
384,51.509,-0.16089,-0.42817,-0.10793,-179.72
384.5,51.509,-0.16089,-0.78784,0.12178,-179.87
385,51.509,-0.1609,0.022196,-0.13078,179.88
385.5,51.509,-0.1609,-0.48782,0.18489,163.51
386,51.509,-0.16089,0.013107,0.020727,147.63
386.5,51.509,-0.16089,-0.38501,0.26356,133.37
387,51.509,-0.16089,0.10341,0.1072,119.12
387.5,51.509,-0.16089,-0.2829,0.38093,104.31
388,51.509,-0.16089,0.22624,0.14056,89.093
388.5,51.509,-0.16089,-0.16752,0.3736,74.451
389,51.509,-0.16089,0.33557,0.10429,59.887
389.5,51.509,-0.16089,-0.04516,0.28991,44.42
390,51.509,-0.16089,0.41354,-0.012305,29.238
390.5,51.509,-0.1609,0.039734,0.21905,14.543
391,51.509,-0.16089,0.47158,-0.15801,-0.83762
391.5,51.509,-0.16089,0.23022,0.14851,-0.63903
392,51.509,-0.1609,1.0334,-0.12731,-0.83112
392.5,51.509,-0.1609,0.68502,0.14637,-1.0796
393,51.509,-0.1609,1.5319,-0.16202,-1.0503
393.5,51.509,-0.1609,1.0626,0.13264,-1.3305
394,51.509,-0.1609,1.5232,-0.17183,-1.2768
394.5,51.509,-0.16089,0.93073,0.092789,-1.318
395,51.509,-0.16089,1.6035,-0.16838,-1.5199
395.5,51.509,-0.16089,0.91646,0.14904,-1.7478
396,51.509,-0.16089,1.5508,-0.1686,-2.1438
396.5,51.509,-0.16089,0.90787,0.1318,-2.169
397,51.509,-0.16089,1.5885,-0.18032,-2.4557
397.5,51.509,-0.16089,0.88442,0.12058,-1.9065
398,51.509,-0.16089,1.579,-0.1641,-1.5953
398.5,51.509,-0.16089,0.91898,0.13623,-1.1098
399,51.509,-0.16089,1.6244,-0.17709,-1.1828
399.5,51.509,-0.16089,0.91409,0.14125,-0.60818
400,51.509,-0.16089,1.5955,-0.12243,-0.36429
400.5,51.509,-0.16089,0.87876,0.14224,-0.72991
401,51.509,-0.16089,1.6015,-0.12996,-0.78086
401.5,51.509,-0.16089,0.87392,0.14698,-1.2965
402,51.509,-0.16089,1.5911,-0.1648,-1.5944
402.5,51.509,-0.16089,0.95799,0.1059,-2.1827
403,51.509,-0.16089,1.511,-0.1921,-2.6337
403.5,51.509,-0.16089,1.0641,0.088637,-2.1919
404,51.509,-0.16088,1.4088,-0.18949,-2.2024
404.5,51.509,-0.16089,1.0889,0.10257,-2.0504
405,51.509,-0.16088,1.3704,-0.14189,-1.4022
405.5,51.509,-0.16089,1.0603,0.12419,-1.0273
406,51.509,-0.16089,1.4238,-0.12997,-0.19708
406.5,51.509,-0.16088,1.0673,0.14259,-0.15526
407,51.509,-0.16088,1.417,-0.14217,-0.18575
407.5,51.509,-0.16089,1.0136,0.1344,-0.036896
408,51.509,-0.16088,1.537,-0.13911,-0.11184
408.5,51.509,-0.16088,0.94788,0.15778,-0.078802
409,51.509,-0.16089,1.537,-0.12795,0.1297
409.5,51.509,-0.16089,0.93944,0.15795,-0.25482
410,51.509,-0.16089,1.5485,-0.13049,-0.081657
410.5,51.509,-0.16089,0.97831,0.16171,0.048309
411,51.509,-0.16089,1.5219,-0.11176,1.0297
411.5,51.509,-0.16089,0.93611,0.16451,0.50944
412,51.509,-0.16089,1.5502,-0.12787,0.12139
412.5,51.509,-0.16089,0.9399,0.16094,0.024153
413,51.509,-0.16089,1.5529,-0.11053,-0.22074
413.5,51.509,-0.16089,0.91046,0.1454,-0.48822
414,51.509,-0.16089,1.6133,-0.1332,-0.88233
414.5,51.509,-0.16089,0.80777,0.12961,-0.96583
415,51.51,-0.16089,1.6653,-0.15046,-0.4225
415.5,51.51,-0.1609,0.80307,0.1256,-0.55669
416,51.51,-0.1609,1.7095,-0.16945,-0.70122
416.5,51.51,-0.1609,0.76383,0.14849,-0.74411
417,51.51,-0.1609,1.6926,-0.15961,-0.8662
417.5,51.51,-0.16089,0.77041,0.095493,-1.3382
418,51.51,-0.1609,1.7457,-0.1677,-1.4977
418.5,51.51,-0.1609,0.69907,0.12388,-1.0868
419,51.51,-0.1609,1.7875,-0.14284,-0.92514
419.5,51.51,-0.1609,0.68975,0.14865,-0.86999
420,51.51,-0.1609,1.7911,-0.15097,-0.27745
420.5,51.51,-0.16089,0.68459,0.15196,-0.18279
421,51.51,-0.16089,1.8194,-0.12421,-0.068579
421.5,51.51,-0.16089,0.63787,0.16098,-0.4933
422,51.51,-0.16092,1.8157,-0.14648,-0.96248
422.5,51.51,-0.16096,0.48001,0.15023,-0.8495
423,51.509,-0.16098,1.2725,-0.14423,-0.81969
423.5,51.509,-0.161,0.010544,0.13743,-1.0464
424,51.509,-0.16101,0.74658,-0.13248,-1.6753
424.5,51.509,-0.16102,-0.37753,0.14434,-1.6482
425,51.509,-0.16103,0.42191,-0.14307,-1.0633
